2,52,soon.,20.746
2,53,"""I",22.215
2,54,wish,22.449
2,55,that,22.78
2,56,I,22.871
2,57,could,23.068
2,58,live,23.232
2,59,somewhere,23.433
2,60,like,23.891
2,61,planet,24.313
2,62,Earth.,24.626
2,63,No-one,25.612
2,64,has,26.04
2,65,superpowers,26.204
2,66,there,27.008
2,67,and,27.679
2,68,I,27.867
2,69,would,28.055
2,70,be,28.192
2,71,like,28.286
2,72,everyone,28.599
2,73,"else"",",29.018
2,74,he,30.068
2,75,thought,30.192
2,76,to,30.444
2,77,himself.,30.511
3,0,So,0.166
3,1,that,0.513
3,2,"night,",0.721
3,3,while,1.331
3,4,his,1.45
3,5,parents,1.649
3,6,snored,2.02
3,7,"loudly,",2.579
3,8,he,3.425
3,9,crept,3.626
3,10,out,3.988
3,11,to,4.189
3,12,their,4.292
3,13,space,4.451
3,14,car.,4.936
3,15,With,5.732
3,16,a,5.886
3,17,giant,6.044
3,18,"whoosh,",6.662
3,19,it,7.363
3,20,shot,7.511
3,21,into,7.941
3,22,the,8.152
3,23,air.,8.301
3,24,Zico,9.185
3,25,stared,9.605
3,26,out,10.022
3,27,the,10.152
3,28,window,10.293
3,29,as,10.819
3,30,it,10.929
3,31,hurtled,11.093
3,32,past,11.472
3,33,the,11.791
3,34,"stars,",11.864
3,35,faster,12.819
3,36,than,13.18
3,37,the,13.352
3,38,speed,13.422
3,39,of,13.847
3,40,light.,13.955
3,41,He,15.433
3,42,couldn't,15.578
3,43,stop,15.918
3,44,smiling.,16.22
3,45,No-one,17.533
3,46,would,18.016
3,47,laugh,18.174
3,48,at,18.496
3,49,him,18.576
3,50,on,18.737
3,51,planet,18.903
3,52,"Earth,",19.225
3,53,he,19.725
3,54,was,19.921
3,55,sure,20.082
3,56,of,20.489
3,57,it.,20.622
3,58,"But,",21.755
3,59,the,21.899
3,60,smile,21.979
3,61,didn't,22.534
3,62,last,28.828
3,63,for,23.223
3,64,long.,23.364
4,0,Through,0
4,1,Zico's,0.277
4,2,"telescope,",0.787
4,3,planet,1.671
4,4,Earth,2
4,5,had,2.234
4,6,looked,2.428
4,7,so,2.606
4,8,blue,2.857
4,9,and,3.247
4,10,pretty.,3.522
4,11,"But,",4.824
4,12,as,4.892
4,13,the,5.159
4,14,ship,5.237
4,15,"landed,",5.522
4,16,he,6.406
4,17,noticed,6.522
4,18,that,7.272
4,19,it,7.363
4,20,was,7.454
4,21,positively,7.81
4,22,grey.,8.587
4,23,The,9.634
4,24,air,9.887
4,25,reeked,10.37
4,26,and,10.955
4,27,made,11.069
4,28,him,11.345
4,29,cough.,11.612
4,30,Zico,12.984
4,31,decided,13.467
4,32,to,13.942
4,33,explore,14.01
4,34,the,14.714
4,35,planet,14.835
4,36,and,15.621
4,37,went,15.795
4,38,in,16.066
4,39,the,16.125
4,40,direction,16.251
4,41,of,16.672
4,42,a,16.745
4,43,town,16.855
4,44,called,17.308
4,45,Greenville.,17.678
4,46,But,18.9
4,47,Greenville,19.298
4,48,wasn't,20.055
4,49,very,20.506
4,50,green,20.937
4,51,at,21.249
4,52,all.,21.352
4,53,You,22.314
4,54,"see,",22.408
4,55,the,22.898
4,56,people,23.039
4,57,who,23.362
4,58,lived,23.493
4,59,in,23.764
4,60,Greenville,23.962
4,61,were,24.555
4,62,very,24.967
4,63,lazy.,25.364
4,64,They,26.697
4,65,lay,26.827
4,66,around,27.123
4,67,all,27.547
4,68,day,27.823
4,69,snoozing,28.09
4,70,and,29.191
4,71,never,29.35
4,72,bothered,29.781
4,73,to,30.185
4,74,clean,30.306
4,75,up,30.541
4,76,after,30.691
4,77,themselves.,30.974
5,0,When,0.129
5,1,they,0.383
5,2,had,0.489
5,3,finished,0.584
5,4,their,0.982
5,5,"dinner,",1.187
5,6,they,1.752
5,7,threw,1.987
5,8,mouldy,2.362
5,9,"cheese,",2.863
5,10,rotting,3.508
5,11,tomatoes,4.027
5,12,and,4.71
5,13,sticky,4.842
5,14,bannanas,5.351
5,15,out,5.938
5,16,the,6.173
5,17,windows.,6.276
5,18,No-one,7.758
5,19,ever,8.43
5,20,bothered,8.942
5,21,to,9.393
5,22,reuse,9.534
5,23,anything.,10.314
5,24,"""Recycling?",11.971
5,25,What,13.932
5,26,a,14.167
5,27,waste,14.25
5,28,of,14.534
5,29,"time!""",14.728
5,30,they,15.297
5,31,said.,15.475
5,32,"So,",16.852
5,33,over,17.421
5,34,the,17.712
5,35,"years,",17.822
5,36,gigantic,18.524
5,37,mounds,19.362
5,38,of,19.794
5,39,rubbish,19.931
5,40,had,20.299
5,41,grown,20.503
5,42,and,20.902
5,43,"grown,",21.057
5,44,until,21.402
5,45,they,21.637
5,46,reached,21.804
5,47,the,22.145
5,48,sky.,22.236
5,49,Everyone,23.362
5,50,in,23.931
5,51,Greenville,24.136
5,52,walked,24.879
5,53,around,25.342
5,54,with,25.714
5,55,a,25.831
5,56,clothes,25.918
5,57,peg,26.355
5,58,on,26.563
5,59,their,26.764
5,60,nose,26.92
5,61,to,27.56
5,62,block,27.75
5,63,out,28.087
5,64,the,28.296
5,65,dreadful,28.527
5,66,smell,29.073
5,67,that,29.54
5,68,wafted,29.726
5,69,around,30.241
5,70,the,30.571
5,71,town.,30.67
5,72,The,31.588
5,73,stench,31.694
5,74,was,32.369
5,75,so,32.596
5,76,vile,33.055
5,77,that,33.764
5,78,Zico,33.942
5,79,almost,34.549
5,80,toppled,35.019
5,81,over.,34.455
6,0,"""Why",0
6,1,do,0.543
6,2,you,0.667
6,3,have,0.789
6,4,to,1.017
6,5,live,1.109
6,6,in,1.376
6,7,such,1.528
6,8,a,1.827
6,9,stinky,1.887
6,10,rubbish,2.69
6,11,"pile?""",3.202
6,12,he,3.972
6,13,asked,4.157
6,14,the,4.467
6,15,people,4.578
6,16,of,4.878
6,17,Greenville.,5.034
6,18,"""It's",6.238
6,19,polluting,6.58
6,20,your,7.339
6,21,"town.""",7.679
6,22,"""Why",9.691
6,23,should,9.868
6,24,we,10.04
6,25,listen,10.159
6,26,to,10.405
6,27,"you?""",10.528
6,28,one,10.937
6,29,man,11.168
6,30,said.,11.415
6,31,"""Well,",12.836
6,32,Mister,13.466
6,33,"Litterbug,",13.895
6,34,it,14.821
6,35,will,14.969
6,36,save,15.141
6,37,you,15.638
6,38,"money,",15.771
6,39,for,16.397
6,40,one,16.584
6,41,"thing"",",16.86
6,42,Zico,17.456
6,43,replied.,17.899
6,44,The,19.293
6,45,townsfolk,19.431
6,46,were,20.027
6,47,intrigued.,20.219
6,48,"""On",22.406
6,49,"Zonar,",22.726
6,50,we,23.588
6,51,stitch,23.785
6,52,our,24.189
6,53,clothes,24.411
6,54,and,24.815
6,55,make,24.987
6,56,them,25.209
6,57,as,25.361
6,58,good,25.667
6,59,as,25.82
6,60,"new,",26.027
6,61,or,26.938
6,62,take,27.224
6,63,our,27.475
6,64,shoes,27.716
6,65,to,28.071
6,66,the,28.13
6,67,menders,28.253
6,68,to,28.819
6,69,make,28.913
6,70,them,29.174
6,71,last,29.366
6,72,"longer"",",29.79
6,73,Zico,30.598
6,74,replied.,31.056
7,0,"""I",0
7,1,suppose,0.238
7,2,we,0.718
7,3,could,0.815
7,4,all,0.925
7,5,do,1.198
7,6,with,1.308
7,7,a,1.423
7,8,little,1.471
7,9,extra,1.682
7,10,cash,2.044
7,11,in,2.361
7,12,our,2.44
7,13,"pockets"",",2.625
7,14,they,3.184
7,15,said.,3.36
7,16,"""And",4.629
7,17,after,4.99
7,18,my,5.417
7,19,Mum,5.585
7,20,makes,5.85
7,21,me,6.126
7,22,clean,6.272
7,23,my,6.562
7,24,"room,",6.769
7,25,I,7.535
7,26,bring,7.747
7,27,my,7.954
7,28,old,8.161
7,29,toys,8.491
7,30,and,8.971
7,31,books,9.148
7,32,to,9.403
7,33,the,9.522
7,34,charity,9.671
7,35,shop.,10.236
7,36,Even,11.01
7,37,if,11.279
7,38,you,11.407
7,39,don't,11.654
7,40,want,11.874
7,41,your,12.222
7,42,old,12.35
7,43,"stuff,",12.521
7,44,someone,13.2
7,45,else,13.636
7,46,will,13.917
7,47,use,14.208
7,48,"it.""",14.516
7,49,"""This",16.155
7,50,sounds,16.424
7,51,so,16.864
7,52,"boring!""",17.577
7,53,one,18.656
7,54,boy,18.914
7,55,said.,19.154
7,56,"""No",20.136
7,57,way!,20.559
7,58,It's,21.343
7,59,great,21.691
7,60,fun,22.189
7,61,smashing,22.885
7,62,and,23.568
7,63,crashing,23.726
7,64,glass,24.21
7,65,bottles,24.538
7,66,at,24.884
7,67,the,24.981
7,68,recycling,25.063
7,69,centre.,25.633
7,70,My,26.71
7,71,Dad,27.112
7,72,says,27.384
7,73,that,27.969
7,74,you,28.108
7,75,can,28.249
7,76,save,28.416
7,77,energy,28.769
7,78,if,29.123
7,79,you,29.335
7,80,recylce.,29.465
7,81,We,30.469
7,82,recylce,30.715
7,83,many,31.33
7,84,things,31.631
7,85,and,32.239
7,86,turn,32.389
7,87,them,32.684
7,88,into,32.798
7,89,something,32.978
7,90,useful,33.502
7,91,"again"",",33.993
7,92,Zico,34.917
7,93,said,35.357
7,94,with,35.6
7,95,a,35.732
7,96,smile.,35.802
7,97,"""If",37.13
7,98,we,37.577
7,99,all,37.751
7,100,pitch,37.98
7,101,"in,",38.279
7,102,we,38.867
7,103,can,38.976
7,104,tidy,39.208
7,105,this,39.643
7,106,place,39.853
7,107,up,40.1
7,108,in,40.233
7,109,a,40.329
7,110,"flash"",",40.516
7,111,he,41.211
7,112,added.,41.465
8,0,The,0
8,1,townspeople,
8,2,all,
8,3,huddled,
8,4,together,
8,5,to,
8,6,decide,
8,7,what,
8,8,to,
8,9,do.,
8,10,"""I",
8,11,guess,
8,12,it,
8,13,would,
8,14,be
8,15,nice
8,16,to
8,17,live
8,18,somewhere
8,19,clean
8,20,for
8,21,a
8,22,"change"","
8,23,they
8,24,whispered.
8,25,"""The"
8,26,flies
8,27,that
8,28,buzz
8,29,around
8,30,the
8,31,trash
8,32,are
8,33,itchy
8,34,and
8,35,"scratchy,"
8,36,and
8,37,the
8,38,rats'
8,39,squealing
8,40,drives
8,41,me
8,42,"crazy"","
8,43,one
8,44,girl
8,45,admitted.
8,46,"""Let's"
8,47,take
8,48,a
8,49,"vote"","
8,50,the
8,51,mayor
8,52,said.
8,53,"""All"
8,54,in
8,55,"favour,"
8,56,raise
8,57,your
8,58,"hand!"""
8,59,With
8,60,"that,"
8,61,dozens
8,62,of,
8,63,hands,
8,64,shot,
8,65,into,
8,66,the,
8,67,air.,
9,0,The,0.295
9,1,townsfolk,0.46
9,2,took,1.133
9,3,a,1.356
9,4,leaf,1.407
9,5,out,1.696
9,6,of,1.863
9,7,Zico's,1.92
9,8,book,2.516
9,9,and,3.078
9,10,transformed,3.21
9,11,their,4.013
9,12,old,4.308
9,13,junk,4.583
9,14,into,4.98
9,15,something,5.184
9,16,marvellous.,5.678
9,17,They,7.103
9,18,sorted,7.239
9,19,the,7.604
9,20,rubbish,7.678
9,21,from,8.07
9,22,the,8.23
9,23,"paper,",8.336
9,24,"plastic,",8.85
9,25,cans,9.444
9,26,or,10.069
9,27,anything,10.239
9,28,that,10.666
9,29,could,10.843
9,30,be,11.017
9,31,recyled.,11.161
9,32,Soon,12.718
9,33,enough,13.09
9,34,there,16.684
9,35,wasn't,13.932
9,36,a,14.3
9,37,speck,14.36
9,38,of,14.829
9,39,dirt,15.019
9,40,to,15.281
9,41,be,15.378
9,42,seen.,15.5
9,43,The,16.594
9,44,grey,16.735
9,45,haze,17.107
9,46,that,17.575
9,47,had,17.668
9,48,surrounded,17.823
9,49,the,18.357
9,50,town,18.474
9,51,lifted,18.803
9,52,for,19.355
9,53,the,19.45
9,54,first,19.373
9,55,time,20.002
9,56,in,20.259
9,57,"years,",20.448
9,58,and,21.552
9,59,the,21.675
9,60,air,21.893
9,61,was,22.254
9,62,fresh,22.574
9,63,and,22.897
9,64,sweet-smelling.,22.994
9,65,The,24.854
9,66,flies,24.987
9,67,and,25.505
9,68,rats,25.594
9,69,didn't,26.062
9,70,know,26.238
9,71,what,26.63
9,72,to,26.874
9,73,make,26.961
9,74,of,27.199
9,75,it,27.291
9,76,all,27.398
9,77,and,28.155
9,78,stood,28.275
9,79,there,28.586
9,80,with,28.852
9,81,their,29.028
9,82,mouths,29.151
9,83,open.,29.674
9,84,They,30.697
9,85,were,30.859
9,86,astonished,31.015
9,87,that,31.882
9,88,the,32.019
9,89,townsfolk,32.161
9,90,had,32.74
9,91,cleaned,32.943
9,92,up,33.277
9,93,their,33.479
9,94,act.,33.707
10,0,People,0
10,1,from,
10,2,all,
10,3,over,
10,4,the,
10,5,world,
10,6,came,
10,7,to,
10,8,marvel,
10,9,at,
10,10,how,
10,11,clean
10,12,and
10,13,pretty
10,14,the
10,15,town
10,16,was.
10,17,They
10,18,asked
10,19,Zico
10,20,to
10,21,visit
10,22,their
10,23,"towns,"
10,24,"too,"
10,25,to
10,26,show
10,27,them
10,28,how
10,29,he
10,30,used
10,31,his
10,32,powers
10,33,of
10,34,persuasion.
10,35,The
10,36,mayor
10,37,of
10,38,Greenville
10,39,proudly
10,40,declared
10,41,it
10,42,to
10,43,be
10,44,a
10,45,green
10,46,city.
10,47,"""You're"
10,48,a
10,49,true
10,50,"superhero!"""
10,51,the
10,52,mayor
10,53,said.
10,54,"""Now,"
10,55,we'll
10,56,have
10,57,to
10,58,call
10,59,you,
10,60,Eco,
10,61,"Zico.""",
11,0,He,0.134
11,1,gave,0.339
11,2,him,0.567
11,3,a,0.725
11,4,smart,0.845
11,5,cape,1.464
11,6,with,2.101
11,7,the,2.244
11,8,initials,2.339
11,9,"""EZ""",3.097
11,10,stitched,4.025
11,11,in,4.502
11,12,blue,4.669
11,13,across,4.907
11,14,it.,5.333
11,15,Zico,6.218
11,16,smiled.,6.661
11,17,He,7.772
11,18,couldn't,7.899
11,19,wait,8.277
11,20,to,8.638
11,21,return,8.732
11,22,home,9.129
11,23,to,9.375
11,24,Zonar,9.482
11,25,to,10.249
11,26,tell,10.37
11,27,everyone,10.699
11,28,about,11.158
11,29,his,11.371
11,30,remarkable,11.56
11,31,feat.,12.275
11,32,He,13.775
11,33,didn't,13.899
11,34,"fly,",14.179
11,35,or,14.838
11,36,throw,14.975
11,37,fireballs.,15.194
11,38,He,16.575
11,39,didn't,16.672
11,40,see,16.912
11,41,through,17.115
11,42,"walls,",17.395
11,43,or,17.913
11,44,have,18.032
11,45,eyes,18.256
11,46,in,18.58
11,47,the,18.652
11,48,back,18.75
11,49,of,18.944
11,50,his,19.019
11,51,head.,19.165
11,52,"But,",20.603
11,53,Zico,20.741
11,54,did,21.42
11,55,have,21.593
11,56,the,21.755
11,57,best,22.038
11,58,superpower,22.335
11,59,ever:,23.422
11,60,the,24.76
11,61,power,24.898
11,62,to,25.656
11,63,save,25.78
11,64,a,26.242
11,65,planet.,26.363
12,0,Eco,0
12,1,Zico's,
12,2,Tips,
12,3,for,
12,4,Saving,
12,5,the,
12,6,World!,
12,7,REDUCE!,
12,8,Use,
12,9,less,
12,10,paper;,
12,11,when
12,12,you
12,13,do
12,14,buy
12,15,"paper,"
12,16,make
12,17,sure
12,18,it
12,19,is
12,20,from
12,21,recycled
12,22,materials.
12,23,Bring
12,24,reusable
12,25,bags
12,26,when
12,27,"shopping,"
12,28,instead
12,29,of
12,30,buying
12,31,plastic
12,32,ones.
12,33,Use
12,34,less
12,35,of
12,36,"everything,"
12,37,including
12,38,electricity.
12,39,Turn
12,40,off
12,41,those
12,42,light
12,43,switches
12,44,if
12,45,you
12,46,are
12,47,not
12,48,in
12,49,the
12,50,room.
12,51,Use
12,52,less
12,53,petrol.
12,54,Petrol
12,55,causes
12,56,pollution.
12,57,"Walk,"
12,58,cycle
12,59,or,
12,60,take,
12,61,the,
12,62,bus,
12,63,to,
12,64,school.,
13,0,RE-USE!,0.067
13,1,Even,1.534
13,2,if,1.823
13,3,you,1.951
13,4,don't,2.197
13,5,want,2.419
13,6,your,2.692
13,7,old,2.846
13,8,clothes,3.166
13,9,or,3.533
13,10,toys,3.704
13,11,"anymore,",4.038
13,12,take,4.997
13,13,them,5.205
13,14,to,5.397
13,15,a,5.532
13,16,charity,5.612
13,17,shop.,6.131
13,18,Someone,7.046
13,19,else,7.456
13,20,will,7.705
13,21,use,7.911
13,22,them,8.213
13,23,and,8.752
13,24,the,8.89
13,25,money,8.984
13,26,will,9.3
13,27,go,9.482
13,28,to,9.684
13,29,people,9.849
13,30,who,10.222
13,31,need,10.431
13,32,it.,10.683
13,33,REPAIR!,12.106
13,34,Fix,13.827
13,35,it,14.161
13,36,and,14.515
13,37,use,14.721
13,38,it,14.902
13,39,again.,15.029
13,40,Take,15.798
13,41,your,16.036
13,42,clothes,16.294
13,43,and,16.716
13,44,shoes,16.864
13,45,to,17.25
13,46,the,17.348
13,47,menders.,17.435
13,48,RECYLCE!,19.535
13,49,Recycle,20.954
13,50,your,21.484
13,51,"paper,",21.709
13,52,"plastic,",22.26
13,53,glass,22.876
13,54,bottles,23.224
13,55,and,23.698
13,56,aluminium,24.015
13,57,cans.,24.584
13,58,Turn,25.367
13,59,them,25.614
13,60,into,25.723
13,61,something,25.912
13,62,else,26.33
13,63,useful.,26.583
13,64,Recycling,28.006
13,65,not,28.662
13,66,only,28.865
13,67,cuts,29.19
13,68,down,29.463
13,69,on,29.672
13,70,waste.,29.855
13,71,It,30.685
13,72,also,30.873
13,73,helps,31.19
13,74,clean,31.593
13,75,the,31.91
13,76,"air,",32.071
13,77,water,32.536
13,78,and,33.233
13,79,earth.,33.493
